mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,chroma_1,chroma_2,chroma_3,chroma_4,chroma_5,chroma_6,chroma_7,chroma_8,chroma_9,chroma_10,chroma_11,chroma_12,contrast_1,contrast_2,contrast_3,contrast_4,contrast_5,contrast_6,contrast_7,tonnetz_1,tonnetz_2,tonnetz_3,tonnetz_4,tonnetz_5,tonnetz_6,filename,category
-329.81924,124.11208,-23.64516,-26.231474,-44.65642,-7.890371,-32.150204,-14.656072,-34.51051,-8.450998,-28.359158,-7.1402454,-25.650908,0.5106192,0.4817913,0.44593668,0.44427645,0.46613398,0.49211535,0.5833539,0.5488374,0.48442847,0.50530696,0.54454184,0.51255256,17.14415519078609,11.687228428268883,10.21015771720262,15.734209934768788,16.79488215711406,14.895360950903129,33.105171584031865,0.014993734894240133,-0.020121238090559632,0.011582508168923998,-0.03401496678832837,-0.002744176380558556,-0.006968328467810053,2-108767-B-9.wav,crow
-312.1139,136.1867,-52.383965,-25.76899,-48.670746,-1.5537201,-34.1541,-22.5217,-35.144775,-4.8728228,-31.748224,0.658297,-24.240353,0.40896952,0.41384947,0.4113028,0.3831729,0.4414083,0.50266856,0.54364496,0.6310058,0.70343363,0.4871014,0.43254122,0.41453257,14.809984829044293,12.020276782316447,10.54255801748957,14.219070453242104,17.977521949029175,15.183367986678602,34.99453797209702,0.02026157068209528,-0.0410900956304993,0.020949311338347223,0.03693718139920555,-0.012124939313732938,-0.023398941551311378,2-108767-C-9.wav,crow
-314.1861,168.4519,9.12586,-2.8418705,19.075508,29.424503,37.3682,21.765598,11.736079,14.729592,7.871521,10.3267145,6.7096043,0.76138604,0.79041857,0.791925,0.81435114,0.7847113,0.7148953,0.6770351,0.6520359,0.63034177,0.60529757,0.6018579,0.6809357,14.059934950781432,11.341350012001033,11.266137768900705,13.959038748403467,19.858069521917088,16.342179408066766,32.06166002409327,0.0016175000081732362,0.0048961072958646065,-0.05152974129176972,0.05655032045611947,0.02364537228763958,0.04438909679935416,2-109231-A-9.wav,crow
-236.05333,151.32387,-82.67599,4.3678412,-7.765272,33.855534,11.54898,12.919999,4.714773,29.59392,1.1346885,19.295456,16.79204,0.32376665,0.35506833,0.4046312,0.5898197,0.7276111,0.6423592,0.5339241,0.53488183,0.4427729,0.35348305,0.40273854,0.37306786,11.481420648507756,10.661902980594224,12.836001394839771,15.218488004349695,16.797887782097217,17.22984282419267,37.59472017899629,0.02454203008169965,-0.006857764166356894,0.03370212209508141,0.046289439246127065,0.0014997710981228484,-0.017356804884287313,2-109231-B-9.wav,crow
-371.19342,135.07251,-6.148714,-2.3013115,18.956467,32.675037,10.858023,12.800654,7.611446,23.202139,3.4373035,23.024895,2.086075,0.6002822,0.58981436,0.6117016,0.6255888,0.6546858,0.6856527,0.7370748,0.7530164,0.7571084,0.7281848,0.7311889,0.68795276,12.54741542442634,9.366539168059942,11.208943394237997,13.650201813438015,15.767884921783596,16.81420737025017,32.431399385243644,0.039167979546187344,0.052172025788814747,-0.01334149762988143,0.0007513859320055379,0.014750900193449523,-0.02227874785735157,2-109231-C-9.wav,crow
-224.50206,220.22197,-22.428986,19.915136,13.921067,16.038687,11.612488,-2.149592,-0.36775777,3.5567083,8.385366,3.296089,4.5941057,0.46410227,0.48261526,0.5346811,0.6109354,0.7528494,0.82001835,0.66998297,0.57489324,0.52488995,0.50926507,0.4709207,0.45935228,11.546951002346438,9.103482022760623,10.769267714416243,13.418520711919996,15.939368153571284,15.917915846538236,34.673270804482605,-0.011252515868429142,-0.0027510469064747673,-0.03402302004051233,0.04680693129254704,0.036357537714768774,-0.007344016335308136,2-109371-A-16.wav,wind
-180.3614,215.97662,-16.630371,14.804174,17.392448,12.905465,13.745885,-2.938505,-0.22879991,4.462747,8.11235,5.350603,4.18334,0.5214084,0.582478,0.6575204,0.7831407,0.78152955,0.6740454,0.615069,0.5960848,0.57996696,0.55768925,0.49187285,0.49489465,12.278972244209987,8.333775562117642,11.027762040025689,13.959674945471857,16.001191737746623,15.882823378309793,36.13911389580603,-0.0373385105921171,0.0021479470846926248,-0.0085716527733274,0.02361915075153139,0.022215600751319033,0.009301708920441817,2-109371-B-16.wav,wind
-279.80176,223.74968,2.9603908,13.890897,16.902428,17.973358,11.553836,0.06712731,-2.4056513,1.7921182,5.0298896,1.9104314,3.4571564,0.55206114,0.8616587,0.789023,0.52623457,0.38408127,0.3478071,0.3212749,0.31064984,0.32021046,0.3068909,0.31944945,0.40002343,11.489389161966955,10.686124109780424,12.312305839160485,12.93901917077155,16.46565369229136,16.133460137792717,31.63215914061075,-0.02812168733012744,-0.03435494143574823,-0.023042663128014094,0.001985068305496798,0.039278334117258465,0.006256158218401486,2-109371-C-16.wav,wind
-277.0148,220.90152,2.7820816,11.556441,17.69299,18.999592,13.18169,0.463663,-1.2639227,2.1671188,6.504126,3.1689272,4.2552013,0.65801686,0.84866667,0.8122532,0.62283957,0.53978395,0.5138688,0.488499,0.4748564,0.47784212,0.47122264,0.49539828,0.5570171,11.614118724078986,9.238777257008211,11.818250968159276,13.03632148990647,16.76878163384956,15.931948166212027,31.618989014274113,-0.019396673172376425,-0.023336298958113795,0.009055591272643548,0.03433624479980136,0.03541903706738622,0.031645257454884154,2-109371-D-16.wav,wind
-379.47455,173.69173,37.24265,46.287064,16.787113,38.93898,14.6315565,11.1652,-6.106564,3.9481533,0.12064057,4.0368795,-1.1867745,0.83089256,0.63247365,0.39920363,0.2922667,0.296045,0.31195253,0.3139436,0.32043922,0.33179575,0.3914202,0.5826877,0.721318,10.628173207336188,13.180108887418317,14.606955205300405,12.66087507160274,16.202942594260858,14.366318797239682,30.533326926857765,0.002390239013007274,-0.026657690011268637,0.026120873098963417,0.07914287357087585,0.01426509255264304,0.0026568595574965824,2-109374-A-16.wav,wind
-588.0165,-125.40583,101.42639,-32.009792,-3.4760032,56.04347,-60.735172,74.58471,-47.791763,39.64445,-7.8044972,5.6176224,9.839532,0.0074950294,0.0037717784,0.0036189125,0.014468973,0.07371867,0.1803556,0.5956286,0.9994696,0.24261136,0.061807133,0.024824582,0.012430587,15.003609189775677,9.239969086222333,12.013891712766954,13.428176208473435,14.752464880857882,16.4844172038421,52.649456993606954,0.010090231686853484,0.014728183061114428,-0.0723994602892215,-0.017575568992757383,0.00931879739715943,0.003859535289664736,2-110613-A-13.wav,crickets
-91.43773,123.62915,-81.16085,55.366463,-40.281654,32.831738,-21.254387,24.994827,-19.09487,19.60959,-9.262604,9.465038,-1.6976485,0.7796645,0.7720061,0.71986383,0.66229475,0.689897,0.7079414,0.7213428,0.7217643,0.66420966,0.62252915,0.66861564,0.742292,8.983607924855686,7.933202262169064,10.297129715131744,12.087188103430067,12.581375436722247,13.801291315527498,48.31759384807268,0.007421962560033915,0.008599658183430612,-0.004926706869544633,0.008435830050374469,0.0015163382603757165,-0.00544163819376521,2-117625-A-10.wav,rain
-484.048,-27.12539,-131.44955,52.599632,47.306328,-28.701553,2.1512718,-3.387484,-5.02171,6.506999,-1.0554626,8.852875,-3.0809617,0.21197772,0.12356284,0.083167374,0.12042588,0.15980737,0.2807858,0.31120154,0.38236988,0.5321365,0.4395057,0.35632718,0.45034295,10.304555555881949,10.195926117811663,11.155199288645925,17.675177687167103,21.477490544727797,25.11451569696471,35.02203592963531,-0.06468423421278967,-0.012960035380440653,0.15867712549657736,0.047061628377088355,-0.020779690270960858,-0.04471285312549686,2-122616-A-14.wav,chirping_birds
-378.08163,96.967865,-4.226153,40.96276,-16.1847,21.098053,-4.031744,16.291714,1.6776588,9.410022,3.2429166,7.147097,6.4751296,0.59509194,0.64466864,0.66807836,0.62972903,0.65402484,0.64922833,0.6520979,0.6129455,0.5722412,0.5861886,0.6213818,0.5994452,10.923521314768136,9.271707494776248,11.788060860511145,14.538188659564263,14.352061338188385,15.232638543231774,35.57389546985643,-0.028923826757452795,0.015481373217624586,-0.045978991837692836,0.004446143755503004,-0.0048900893749455445,0.002812732272541598,2-124564-A-15.wav,water_drops
-200.17377,117.21627,-34.59092,27.560537,-28.40121,28.438456,-25.536545,21.895733,-13.81164,6.9213586,-8.376376,4.841547,-6.894837,0.67587644,0.65582883,0.6254709,0.6206134,0.6533603,0.6830624,0.68047005,0.65372235,0.64468646,0.63911647,0.6335923,0.65402,10.38541505940472,8.171784986750566,10.732800100466635,12.444638142544285,13.434836491355908,15.021687229447068,41.68360869363994,-0.0002063075588857221,0.007665833815562901,-0.0050835768214654445,0.02109855316198986,0.007018560810644467,0.007041251378700083,2-124662-A-11.wav,sea_waves
-310.11832,48.994835,-13.031284,27.969547,-48.100674,26.338312,-27.592253,21.169685,-9.881894,10.549932,-3.7318292,13.045832,-12.54494,0.64380395,0.7745286,0.5625822,0.5009143,0.4732626,0.434735,0.45181632,0.47817934,0.49048588,0.502013,0.5142222,0.5416229,11.427390988754595,7.769719851333487,10.494332885930765,13.156473624336105,13.138730765492204,13.850527264396288,42.24957206352625,-0.0040536904856728695,-0.02116891655423163,0.0010427490585497984,0.019850017135560446,0.0058801225044593595,-0.0027428240841578305,2-125821-A-13.wav,crickets
-230.71625,14.105881,14.993112,-38.128563,-20.036207,27.84248,-71.074684,37.28976,-47.171555,31.974646,-56.010857,17.799551,-32.956165,0.85231316,0.2805346,0.049324743,0.029819293,0.044990666,0.10758762,0.12712182,0.14097355,0.31741658,0.80906814,0.82747924,0.8311078,21.295925633231768,8.444860276594307,11.1307076848745,13.001388680830495,16.730356952745094,14.976041412901463,53.68849949537754,-0.019241833356374166,0.0053732526442364145,-0.03335131760124867,-0.03039082788415055,-0.02259546084790456,0.0038864834703021167,2-125875-A-13.wav,crickets
-185.49817,124.99764,-40.974297,21.342436,-20.051167,12.438025,-19.524887,12.449049,-13.064409,10.111339,-5.0728803,8.548021,-0.09851627,0.5252856,0.5135869,0.516667,0.5530463,0.55870503,0.5633734,0.572284,0.59982514,0.5991203,0.5789796,0.5991092,0.58343613,15.5366969673111,8.967232711214194,11.167161678932722,13.089889553144582,13.492830199837792,15.15211740757637,37.908546312460516,-0.003852706219126527,0.021775017190432032,-0.01912605141023795,-0.015215612861507691,-0.0008030403334125461,0.018240978627999435,2-125966-A-11.wav,sea_waves
-260.31927,97.99344,-41.060425,47.698658,-20.187046,25.12559,-2.9710522,13.588305,3.143454,11.091889,7.6436844,5.1243396,3.7943807,0.49285385,0.5152287,0.5688873,0.6121418,0.6052952,0.60768783,0.5954779,0.59640604,0.54589474,0.52756655,0.48993826,0.45218298,22.151429610383666,8.706947773693395,15.141827314987852,15.925449694122088,16.731104049286834,16.12163569334019,40.86660393693472,-0.010646448887349618,0.04221527188654462,0.08876492281005648,0.12907874810221945,0.007602014194210314,-0.0461858844183592,2-126433-A-17.wav,pouring_water
-171.42416,142.87776,-30.102373,30.968266,-32.61684,19.037098,-25.262245,20.543434,-21.011614,8.96597,-8.832351,0.44320524,-7.299526,0.56621575,0.574282,0.54361093,0.540016,0.55627394,0.5953225,0.60953414,0.5994588,0.6212285,0.6629551,0.6367965,0.60404325,13.413837330087777,8.162469034946513,10.616033441126499,13.311476267802945,14.090565429092411,14.86267179971516,42.10656741778214,0.006300624538724784,0.0017907563108346314,-0.011324628245457663,0.009063311223709396,0.0007413337800971932,0.0023595431188593013,2-132157-A-11.wav,sea_waves
-154.15451,130.75812,-40.029873,37.477524,-36.172245,19.634436,-32.23772,18.462622,-24.365932,9.862817,-11.89471,0.7758166,-8.534021,0.553917,0.5412348,0.49731863,0.5195989,0.5804095,0.59888417,0.6186665,0.6244954,0.6684399,0.6454687,0.64254355,0.60332674,17.800348829193638,8.17907876819541,10.7531143734909,13.42446340745706,13.47664911426083,14.260110174543804,43.83605665633908,0.0004857741044134045,-0.00974488594518568,-0.0003700867865732715,0.0061784293632214425,-5.167107756660148e-05,-0.0019442765668829197,2-132157-B-11.wav,sea_waves
-168.02354,152.77061,-36.22068,33.07074,-31.956337,13.988075,-19.272003,13.302396,-17.581057,12.429121,-12.465068,5.4540405,-0.13603173,0.5947978,0.62092793,0.62000114,0.64047104,0.63361377,0.619626,0.58575386,0.577107,0.5795803,0.5890802,0.5806671,0.5841131,10.692790873752697,8.348040257175471,10.611630368634263,13.166449359035722,13.513118698996266,14.373111726374272,42.539365452423105,0.009853334789017542,0.03799465993846741,-0.0029171027476512933,0.012298305676666142,0.0008324741081424872,0.0004973859988637532,2-133863-A-11.wav,sea_waves
-104.16766,145.40271,-62.03824,39.99435,-28.323437,26.369457,-25.461218,17.643232,-14.682082,8.889743,-9.1506,4.8452234,-5.372249,0.6644951,0.6730048,0.69463533,0.68227404,0.69118094,0.7013248,0.6748224,0.6930586,0.6628008,0.64918786,0.64455295,0.678478,10.432986825828674,7.921276922040544,10.22578999311328,12.261538014971821,12.597214241417312,15.140057814583614,44.938033448616004,0.0002457685201043166,-0.004586874569951948,0.0007889291872276129,0.00151184097520111,-0.005826975445949279,0.0021570940543044264,2-137162-A-11.wav,sea_waves
-557.6399,157.66165,43.08659,49.244896,-3.0174785,5.795492,-5.16347,-16.944216,2.0942502,2.8135955,-2.6378646,-6.0956635,-0.8302843,0.5657686,0.6428018,0.7779758,0.42087793,0.33213353,0.28705734,0.2630937,0.2675392,0.36418608,0.5962676,0.6313357,0.52391374,15.536377459619363,10.388269804535437,15.700836030959403,17.520463327214127,17.410863333227482,16.257613295602237,24.68839776995951,0.03869094291539683,0.02176919965934858,0.03920273851871172,-0.11879405333053389,0.021208290120050988,0.0001875650960944717,2-139748-A-15.wav,water_drops
-568.68756,162.17006,47.08365,47.350594,-2.3948474,9.038031,-8.419223,-15.979492,2.534074,-0.022789693,0.7688038,-4.9754124,-2.1644645,0.589935,0.6530205,0.7700799,0.45067418,0.3971764,0.3414618,0.30691478,0.30330232,0.39354965,0.6453985,0.6597873,0.53374815,16.05038859439033,10.375877226070745,15.637017206021255,17.952249687142444,17.217404308965193,15.378737837336171,24.526325535949965,0.042632853915501416,0.015234578862369511,0.014936777250948866,-0.11684567810591624,0.019246597592003513,0.015914359119161222,2-139748-B-15.wav,water_drops
-663.8731,110.46871,54.88939,16.733372,8.020434,6.337996,-8.7664795,4.003611,-7.0823565,1.1194934,-0.6570279,2.3319564,0.51038814,0.5972146,0.61655265,0.64600444,0.6539615,0.5534195,0.5549189,0.50315636,0.4621787,0.500166,0.5849852,0.6303703,0.59361386,12.115050042078952,8.640039945502407,12.49657307536157,14.652556087468621,14.450615605805183,15.645780427773976,20.168272936916445,0.06315047156986693,0.035326637519659955,0.07583209406800541,-0.02706750006071423,0.041476070539021685,-0.009921673113769616,2-139749-A-15.wav,water_drops
-140.96521,150.88173,-39.01318,55.0784,-33.092712,20.53471,-27.352785,16.0418,-17.841068,19.78757,-8.41466,6.6919613,-3.1328666,0.58986527,0.59596497,0.57684267,0.54711074,0.54779536,0.56366843,0.605981,0.6432843,0.6386268,0.6494206,0.667242,0.62577266,9.829334279984783,7.885878543683849,10.295400456610865,14.824742139830773,12.959447510328454,13.993514490708439,44.60843513047099,-0.013019410242751397,0.006427959434294924,-0.038925372867947054,-0.020214828331966125,-0.0028204445343559337,0.0002305199761644212,2-155801-A-11.wav,sea_waves
-335.6308,129.52075,25.300886,58.506157,5.7267013,28.391932,-5.4523,18.212563,-25.19388,17.897625,-1.2007589,-0.44960743,-10.155124,0.29629126,0.40445146,0.59950703,0.7908365,0.6854959,0.4223329,0.27046436,0.23201028,0.23832795,0.2556597,0.25562188,0.2620119,10.659976642618107,12.381737638278302,14.593525532818948,14.874921990926802,14.911216975703692,18.93026488244984,34.2022563202496,-0.044091766878221514,-0.001018647149094356,0.05465245140141605,-0.023511905962139236,0.0008355365410444546,0.01515765337969273,2-160128-A-7.wav,insects
-447.7407,31.763905,-5.0637517,88.26277,1.3316807,52.807274,2.01302,17.633257,-6.719546,2.8783386,-5.11754,7.946955,7.0816574,0.7105469,0.75309706,0.7726134,0.828857,0.87723935,0.8326393,0.7133356,0.6600313,0.59802043,0.56232435,0.61862147,0.6781718,13.424416253487644,8.108033267881893,13.406343811500031,14.167311818835413,13.804517296427866,14.68355933619319,36.38282178093473,0.002094771689596188,0.002222279115195735,-0.02130771651777668,0.02817170624459109,0.02442850834683709,0.005533167730429189,2-18766-A-12.wav,crackling_fire
-523.76843,30.529015,-3.2775772,76.21099,10.508827,39.6289,14.383854,6.6796656,2.7489283,-1.2099377,5.6615057,6.3865585,9.702707,0.6999991,0.7201952,0.7457768,0.7910352,0.82971674,0.8235556,0.7549803,0.7070039,0.6518295,0.617093,0.6305196,0.67386806,12.958877161768799,8.469470809039635,11.90997569272257,13.851980493325497,13.206489196682444,14.533074594168664,32.054868124618714,-0.006204139956207826,0.004099325784915189,-0.01875452747840803,0.052682724135242456,0.018511911506731007,0.00791679610867757,2-18766-B-12.wav,crackling_fire
-131.59099,211.00201,-32.071342,-23.414366,-50.949757,1.8098117,-20.673506,6.9849715,-4.4720306,5.8213105,-3.1851697,4.0672207,-2.574566,0.5672757,0.54696566,0.47517073,0.42665324,0.4105469,0.418998,0.46936807,0.48235613,0.5318034,0.54225713,0.5768434,0.5905938,19.353785672149762,7.852998133962843,11.559533825852817,15.070589042303713,17.28254202866705,15.999558749559448,38.46205894599716,-0.001283060678217053,-0.007346096636241465,-0.004320891172109195,0.0030052415041243695,0.001198708609049213,-0.00038170175769484455,2-205966-A-16.wav,wind
-363.22845,103.62726,0.9970047,51.49272,-14.256347,33.56099,-7.2480054,20.501781,-4.291765,16.680908,1.5156089,8.230529,4.0188684,0.7197958,0.66836345,0.68564683,0.7102473,0.7432112,0.7393146,0.7270756,0.75433636,0.78743595,0.78832066,0.7864853,0.7477971,9.878718939873846,9.542494606895033,10.487761575622086,12.78394577936635,12.932918206998004,14.072320036708444,34.625396440936065,-0.015549693962235605,-0.02607430394449737,0.004362259630605963,0.013653623333455347,-0.00428548502397594,0.00472806682356414,2-28314-A-12.wav,crackling_fire
-441.25943,98.059814,1.3250538,41.634693,-6.420239,26.4169,-2.1368847,13.324665,-0.83943784,11.168366,2.9963818,4.894876,3.5571308,0.73757195,0.68917954,0.6472828,0.6459679,0.6702607,0.68011934,0.66928065,0.68397707,0.7116421,0.75416654,0.7513299,0.7553889,9.440613562262586,9.587211241497725,10.886989643961742,12.831326724145729,13.047582682852283,14.05832009194508,30.96694307414093,-0.03187224404094349,-0.008491771758922155,0.00460007410764363,0.004659990829754417,-0.004574483323269124,-0.004698833316702809,2-28314-B-12.wav,crackling_fire
-330.0352,100.79822,2.2810497,56.56714,-13.732696,37.109745,-6.9041758,23.24649,-4.5536995,18.520498,0.81605256,9.560769,2.8411477,0.6933359,0.64907336,0.6753775,0.69697523,0.716787,0.70713,0.7075438,0.74352825,0.7923073,0.78731287,0.7819607,0.7401269,9.626750696832772,10.150269039325941,10.31694047666697,12.683925293618865,12.897517205303606,13.951243247652164,36.01789638758225,-0.01822490345878842,-0.03077963225084801,0.0017419840768838394,0.011380839842239367,-0.005545499632769501,0.0031779423688826094,2-30322-A-12.wav,crackling_fire
-306.2189,106.44344,-6.8926797,56.469864,-13.485726,38.29575,-9.577692,22.152884,-6.617187,17.40465,-1.1369457,8.295442,0.36622995,0.7415937,0.67024827,0.6352685,0.64065206,0.6456887,0.63995874,0.62864316,0.65695536,0.72222614,0.78058565,0.7802026,0.7624888,9.715327154023862,10.179831238201938,10.916803614855825,13.093814024752398,12.848702402565761,13.998664012675816,36.507955856540704,-0.02245139483615629,0.01087510491227917,-4.055995813983193e-05,-0.0038257341771424066,-0.00940759244349405,-0.01000546705919873,2-30322-B-12.wav,crackling_fire
-238.06956,117.185616,-104.71505,-38.10187,10.825991,35.709568,8.249302,23.6746,38.454365,28.384174,3.5744002,-10.916806,-5.2848525,0.4181229,0.5036805,0.5661895,0.3841665,0.16626115,0.07599387,0.06743448,0.061950542,0.07039571,0.12098288,0.18313962,0.29922485,10.93109736579987,9.651008704736993,12.993902791229553,16.981710959953865,20.057345117640942,20.296466986919818,32.62211715586188,-0.0007516493303980116,0.0017022337957121338,0.00854863355631997,-0.020150642496320082,-0.010080967143295858,0.008204885409483711,2-32515-A-4.wav,frog
-216.87405,158.08728,-0.8278449,25.274736,17.524134,37.60397,3.7303803,12.650862,17.88437,28.311045,4.9795365,-6.9247274,-5.6678147,0.6246981,0.63281614,0.66006124,0.69427425,0.7023495,0.6569673,0.59588736,0.5749146,0.58492774,0.60833126,0.59661156,0.5945241,10.607251928739418,9.849005438067936,11.530611241722307,16.00318202390232,20.060136627431923,15.0162376566931,33.54807191248829,-0.014860765106612208,0.005042869185335054,0.022631039631200292,-0.007855759008751278,0.008959088465335219,-0.0006864019647983344,2-32515-B-4.wav,frog
-238.87398,145.73657,-49.231197,-10.013142,13.987662,37.59209,10.995346,14.886071,27.861317,26.205067,2.8712177,-10.5821495,-6.0906196,0.50055015,0.5743492,0.6573389,0.6240577,0.47465402,0.36133704,0.31516212,0.32320163,0.34685004,0.36729494,0.37165064,0.4135577,10.848994092523515,9.305510632045491,11.478034421989156,16.503981966033923,21.260480134079334,17.22805241927125,30.799263200443068,-0.0003953266149178859,-0.006045239820392718,0.011088392051182725,-0.039710069001758566,-0.007875237620622347,0.000978418262869904,2-32515-C-4.wav,frog
-264.19348,132.34026,-71.58059,-28.444014,14.05354,35.91491,9.3008995,17.618872,37.11179,31.529932,1.8657923,-14.702704,-9.704119,0.56546676,0.6745989,0.6385825,0.45818213,0.27834803,0.2040343,0.19093226,0.20110945,0.22513635,0.2485329,0.31680205,0.44316345,11.19215517042606,9.325890102774249,11.78712883532028,17.39479771456018,21.176252389650216,18.574054076616253,29.38104973490636,-0.010739344853413699,-0.01437274421496987,-0.01518760607286184,-0.04770276300055973,-0.001911356603475901,0.009589422777243277,2-32515-D-4.wav,frog
-231.56848,155.74907,-48.811726,-7.404664,12.59905,40.630817,13.728003,13.778246,26.901382,30.839369,3.6028037,-13.275832,-10.266343,0.59203887,0.61122364,0.57905716,0.4617975,0.3386484,0.2929449,0.2779096,0.30396152,0.35435036,0.39117828,0.44142544,0.5275396,11.692301906092524,9.718212974923885,11.947900314629745,15.916837569608536,20.9958173953755,16.86155667020449,29.921558229555576,-0.0038724403836928084,-0.007146299958459398,-0.03202913609482479,-0.034811957395720246,0.008772038613844946,-0.027683107603747523,2-32834-A-4.wav,frog
-409.9248,180.40112,41.86017,33.76613,-2.5553424,2.635719,-1.5192778,12.408807,4.739798,-12.075757,4.296727,7.5591784,1.6277343,0.5961323,0.6437518,0.6837199,0.6859145,0.73772824,0.72713256,0.672705,0.5871845,0.5521948,0.53505576,0.54934734,0.5848184,8.710219503602803,7.891561339238078,10.688477613414413,15.053978056341286,14.808665861235797,15.792413825366339,28.16611531289025,-0.0028097114424052486,-0.0033880438467117015,0.005704619638673135,0.024071516257358073,0.013738057189899202,0.003906217427479191,2-39441-A-19.wav,thunderstorm
-471.756,165.4251,54.853123,22.840797,1.954687,18.552364,14.343394,13.294858,6.463475,-5.411653,4.8883934,4.0228987,-0.051370934,0.6337522,0.7045331,0.7606262,0.71618867,0.7121665,0.6837803,0.6455081,0.6202658,0.64790577,0.61866933,0.59537846,0.6152954,9.741557199003656,8.959691145124232,12.159016526106937,13.767031551689799,15.621107383090775,15.147457302623671,26.612481230741064,0.015586698939424864,-0.007674845007248693,-0.00659316533575807,0.00285023566672483,0.0016062280688027908,-0.0021231353300214806,2-39443-A-19.wav,thunderstorm
-264.01993,194.0279,21.155783,-24.413485,-0.0062321,9.953757,2.482115,2.3313437,-1.1497405,-4.819805,-3.6716175,1.1017002,-1.6723685,0.61153036,0.6787806,0.6980869,0.6737756,0.6329628,0.6295009,0.63068503,0.5756711,0.49437994,0.4960935,0.5298896,0.5460595,10.88356094507719,8.018647997584669,10.816845077402313,13.022255481652484,17.505017770839707,19.161704899688072,28.220414269213627,0.0060135187593688445,0.0023596751053286355,-1.8924198128967297e-05,-0.0012544085533122622,0.005075175756792232,0.0008034572845839577,2-39443-B-19.wav,thunderstorm
-351.64465,215.71521,45.018497,-24.029003,-2.7146132,14.923941,10.763282,5.703805,0.42875886,-2.7811837,1.7971295,5.7608395,3.9144216,0.6755546,0.6995552,0.7374038,0.7045597,0.70043653,0.6505136,0.6071453,0.5793445,0.5513667,0.56856304,0.60765934,0.6565454,9.298236987151597,8.040682211730331,10.86770045059391,13.107749991411994,20.054556965241467,19.09055705650885,25.57324463575806,0.004756291933107724,0.024599553006213432,0.0059709608330108,-0.014296736991737837,0.00045177098257969084,-0.0015376424611374842,2-39945-A-19.wav,thunderstorm
-385.69733,186.35774,53.795998,-12.326274,-1.8314118,18.375538,17.505196,7.606638,-0.21967544,-2.1252944,2.1663556,5.429827,3.19524,0.6645411,0.71072423,0.7439413,0.7493592,0.7395881,0.7368751,0.69033337,0.6521745,0.62119514,0.63511765,0.64532655,0.64670694,9.693101713559926,8.007452527092676,11.49758286430288,13.016239696657918,19.53286049917002,17.707551437744204,25.6416377599241,0.007945603936193013,-0.012534690723310754,0.02713040777605213,-0.026329731503869323,0.010962536391120105,0.00518785782262102,2-39945-B-19.wav,thunderstorm
-258.39633,225.64294,12.779367,-21.409918,11.904407,13.098342,6.013013,4.9363537,-0.65838575,-7.1124253,0.30861628,6.7538495,0.51199675,0.5477951,0.6120444,0.66946673,0.6890048,0.70114565,0.6911087,0.67198944,0.6205476,0.6334309,0.6095509,0.56773454,0.55956036,9.62032258901,8.049526035357239,11.305786118739496,12.652241988276753,18.422878369566842,21.885573547278074,28.39914737288372,-0.013548745558265882,-0.0009362804494211916,0.005221956359814079,0.00675978129535105,-0.00032705668222231715,0.0067639815450371964,2-39945-C-19.wav,thunderstorm
-331.52625,105.50889,-121.30509,-15.430789,19.935114,28.784544,14.753479,30.462261,39.840317,18.360102,-2.4827604,-10.512297,9.90879,0.2631706,0.44019473,0.5272846,0.6921404,0.6972307,0.4936279,0.26778644,0.16542336,0.13232571,0.13112666,0.1368423,0.17092933,13.181859746719267,8.520180491712624,11.503480528360106,18.543158004407957,20.02323132798721,20.894725185631756,34.46553927986757,-0.018464760351679117,0.015170498596168836,0.00830790084157866,0.027635001177680918,0.016380996727184443,0.017491450631589155,2-52085-A-4.wav,frog
-335.59106,112.46846,-122.7727,-16.851782,16.785622,29.808666,13.966352,29.990683,38.485046,15.947539,-3.7900717,-12.046195,12.290623,0.30154452,0.3882566,0.6249423,0.7633998,0.59931225,0.3403135,0.17370047,0.12863015,0.11846575,0.12053459,0.1411192,0.20573062,12.866781375907378,9.226662076728028,11.707899783898572,18.836493985136023,20.119735112910487,19.861426695905177,34.57222154018861,-0.022222780349392696,0.015951778393212414,0.02762196323209829,0.034917271170946285,0.005476921745992917,0.01690071817107173,2-52085-B-4.wav,frog
-377.95056,161.30315,3.846838,6.174969,-10.768278,34.071926,10.06253,19.717745,4.292575,4.856897,8.040406,18.917387,2.2846994,0.5418433,0.5809461,0.62004477,0.6239178,0.59791887,0.5952981,0.54529,0.5637923,0.55172485,0.532364,0.53607637,0.5254522,12.562417659295946,9.611627480183033,12.267144379954148,15.249587090239784,19.657529645202143,17.679815664151583,30.54991633569042,-0.0024723332089468275,-0.005790668607723002,-0.049059066817752565,-0.005634657917609573,0.014908808579664217,0.009242273927633883,2-52789-A-4.wav,frog
